,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2172,0.2220,0.2225,0.0000,0.0000,0.2205,0.0024
1,10.0000,0.8056,0.8196,0.8161,0.0000,0.0000,0.8137,0.0060
