,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2185,0.2340,0.0000,0.0000,0.0000,0.2262,0.0078
1,10.0000,0.8243,0.8365,0.0000,0.0000,0.0000,0.8304,0.0061
