,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2187,0.2218,0.2375,0.2315,0.2358,0.2291,0.0075
1,10.0000,0.8427,0.8221,0.8410,0.8174,0.8360,0.8318,0.0102
