,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1694,0.1706,0.1695,0.0000,0.0000,0.1698,0.0005
1,10.0000,0.6491,0.6701,0.6953,0.0000,0.0000,0.6715,0.0189
