,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2246,0.2308,0.2320,0.2186,0.0000,0.2265,0.0054
1,10.0000,0.8322,0.8284,0.8194,0.8333,0.0000,0.8283,0.0055
