,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1703,0.1710,0.1690,0.0000,0.0000,0.1701,0.0008
1,10.0000,0.6892,0.6778,0.6785,0.0000,0.0000,0.6818,0.0052
