,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1698,0.1712,0.1707,0.1676,0.0000,0.1698,0.0014
1,10.0000,0.6777,0.6468,0.6978,0.6455,0.0000,0.6669,0.0220
