,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1701,0.1706,0.0000,0.0000,0.0000,0.1704,0.0002
1,10.0000,0.6648,0.6557,0.0000,0.0000,0.0000,0.6603,0.0045
