,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2246,0.2308,0.2320,0.0000,0.0000,0.2291,0.0033
1,10.0000,0.8322,0.8284,0.8194,0.0000,0.0000,0.8266,0.0053
