,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2336,0.2296,0.2324,0.0000,0.0000,0.2319,0.0017
1,10.0000,0.8452,0.8414,0.8348,0.0000,0.0000,0.8405,0.0043
