,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1703,0.1710,0.0000,0.0000,0.0000,0.1706,0.0004
1,10.0000,0.6892,0.6778,0.0000,0.0000,0.0000,0.6835,0.0057
