,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2252,0.2329,0.2315,0.2106,0.2206,0.2242,0.0081
1,10.0000,0.8435,0.8191,0.8499,0.8216,0.8066,0.8281,0.0161
