,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.1713,0.1704,0.0000,0.0000,0.0000,0.1709,0.0004
1,10.0000,0.7052,0.6808,0.0000,0.0000,0.0000,0.6930,0.0122
