,epoch,fold1,fold2,fold3,fold4,fold5,mean,std
0,1.0000,0.2221,0.2250,0.0000,0.0000,0.0000,0.2235,0.0015
1,10.0000,0.8325,0.8319,0.0000,0.0000,0.0000,0.8322,0.0003
